,Date,Tags,Comments,
167,2019-04-13,"['hiking', 'blowdown', 'muddy', 'rocky', 'scramble', 'snow', 'washed out']","I am aware that there are a lot of high reviews. I have to say that I honestly do not understand it. The trail was very steep muddy Rocky with shifting snow. all of which is to be expected for a trail of this level. however, there were only a couple of decent views on the whole trip. the lake was beautiful with the mountains as a backdrop. the waterfalls were nice but decidedly not worth that level of effort. The rest of the trip was on a very narrow trail surrounded by trees. there were no vistas, no real overlooks. if you're here for the exercise and don't mind a scramble, this is the trail for you",
168,2019-04-07,"['hiking', 'muddy', 'rocky', 'snow']","Loved this trail, good workout with the gradient involved. Lovely to have the waterfall as a reward. Last mile the trail has snow so with the steepness get ready to wipe out on the way back, lots of laughter on this trail as everyone watched each other eat snow ",
169,2019-04-06,"['muddy', 'snow']",I did this hike a couple days ago.  it is definately hard.  the last mile or so is covered in packed snow and it gets quite steep near the waterfall.  A lot of slipping and sliding even with microspikes and poles. Plan on taking a bit longer than usual to get to the falls.,
170,2019-04-06,['hiking'],My favorite trail. Must try if you haven’t.,
171,2019-03-31,"['hiking', 'muddy', 'rocky', 'snow']","Amazing trail! More like a 7 mile round trip hike, and gets very steep towards the waterfall. Wore yak tracks with tennis shoes and was fine. Worth it!",
172,2019-03-30,"['rocky', 'snow']",,
173,2019-03-25,"['hiking', 'muddy', 'snow']","Went up there yesterday 3-25, around 4:45 pm. it took us about 3.5 hours round trip and it was amazing! We made the mistake of wearing poor footwear and we definitely paid for it... there a ton of snow and ice and i would recommend spikes for sure.",
174,2019-03-24,['hiking'],Awesome trail to the falls! I enjoyed it a lot ,
175,2019-03-20,[''],"great hike, used microspikes for the last half. waterfall was flowing nicely",
176,2019-03-19,[''],"This trail is relentlessly steep, to the point that going back down isn't much easier than going up.  Beautiful, though.  From the upper reservoir, my brother and I continued to Thunder Mountain.",
177,2019-03-17,"['hiking', 'muddy', 'snow']",Hiked this St. Patty’s Day for the 3rd time now. First time with snow and it was still just as awesome. Definitely need Yak Trax and poles near the top where it’s steep when there is snow. Great hike!,
178,2019-03-11,['hiking'],This is an awesome trail that not all locals know about in their back yard.   March snow on the ground required only a short sleeve shirt and a light jacket.  I recommend hiking to Upper Bell’s canyon in August when the horse mint and wild flowers are in bloom.   The going a workout but worth the effort!,
179,2019-03-10,['hiking'],"Bells Lower is like a good fried, always there, nearby. All the rocky is smoothed over by snow. It’s all packed on the trail, you’ll post hole if you go off trail.",
180,2019-02-28,['hiking'],Data is incorrect for this trail. Real mileage is 3.5 miles 1490 feet. Falls are currently running. Today was 52F and snowshoes would have been ideal but not required.,
181,2019-02-18,"['hiking', 'snow']",Beautiful views and quite a work out! The falls were still running a bit. Snowshoes aren’t needed. The trail is packed. Spikes help a ton though,
182,2019-01-27,"['hiking', 'muddy', 'rocky', 'snow']","If you’re looking for a work out, this is definitely it! My first time hiking this trail today (today was also the first day hiking again after 2 years), and I loved it! Went in a group, 2 kids included, and the views were amazing. I needed tons of breaks, but the view was worth it at the top. There was snow on the trail but most of it was pretty packed down & the micro spikes helped sooo much. I’d recommend maybe taking some poles along with you as well. We arrived right before 9 and there wasn’t very many people, I will definitely return again to try and beat my time.",
183,2019-01-27,[''],Nice hike to the waterfall which was frozen today. Took 1hr10mins to reach falls from TH. MicroSpikes needed for entire hike. Snowshoes not needed as trail was packed pretty well.,
184,2019-01-14,['hiking'],"The last half mile is a killer (I was NOT prepared, it was my first time hiking it). It took me almost two hours to get to the falls. Wear spikes and bring poles because it is slick. All in all I enjoyed it! I want to hike it in the summer, which I hear is harder because you don't have the snow to protect you from the rocky trail.",
185,2019-01-12,['hiking'],"I was not prepared for how rocky this was. however, I had a great sense of accomplishment when I got to the falls!",
186,2019-01-12,[''],This hike is great in the winter. Got to the waterfall just before dark. I recommend hiking down in the dark. Peaceful and a nice view of the city when there is no smog of course.,
187,2019-01-05,[''],"We had a great time on this trail. The trail was packed pretty well up to the first falls but wearing spikes helped from sliding backwards. After that the trail takes a sharp turn up and to the right which became less and less packed as we went. We brought snow shoes and switched to using those at this point in the trail. We used trekking poles the whole time though. With the warm weather today on our way back down the snow became heavy, wet and slippery.",
188,2019-01-01,['snowshoeing'],This hike was beautiful with all the snow this morning. I was the first on the trail with all the fresh powder from the snow. The lower falls was had so much snow coverage that you could only hear the water trickle down. Beautiful untouched snow! Couldn’t go much farther than the first falls. Highly recommend for some stunning views!,
189,2018-12-22,['hiking'],"I hiked this in just boots, although I would have felt safer with spikes on too. This was a cool hike in the winter.",
190,2018-12-02,['hiking'],"12/1/18
Today was the first time I hiked this trail, and, Wow!!! I have hiked a lot in Arizona, and I’m getting started on Utah hiking. This was easily one of my favorite hikes ever. The snow made it especially scenic and challenging. I went to the lower falls, then I went even farther up. I just couldn’t get enough of this trail. Note that everything beyond the WATERFALL sign gets pretty tricky in the snow. 
Definitely recommend this hike to anyone who is up for the challenge.",
191,2018-11-24,[''],"A beautiful, quickly ascending hike. If you're doing this much work, I recommend Upper Bells Canyon as well. A shocking number of people have died slipping at these falls. Good boots and caution are an obvious necessity.",
192,2018-11-22,[''],"I hike this trail regularly I don't think the distance or elevation gain is currently correct. it is about 4.5-5mile round trip and about 1500-1600 ft elevation gain. I hiked 3 days ago and the last section is slick, you should bring hiking poles, a branch, yack trax, or snow shoes if you are going to hike in the storm tomorrow",
193,2018-11-18,[''],"A beautiful hike! The trail is covered with snow, so it is a bit slick in places - especially above the Lower Falls side trail. Definitely want to go back and hike all the way to the reservoir!",
194,2018-11-18,[''],I hiked this again yesterday. Beautiful hike as always. The rivers and falls are now frozen. Adds a whole new beauty to this hike. Better hike if you go across the bridge and head up and around the back of the lake.,
195,2018-11-11,[''],"Hey,  I got old knees.  They sure did get a work out! This hike can be strenuous,  but the payoff is incredible.  The water fall is frozen with small trickles of water running through the icicles. Breathtaking! Busy trail with friendly people. Question? -trail runners,  man or machine?",
196,2018-11-03,['hiking'],"The first and third miles are hard. And fabulous!!! The last 3/4 mile is steep rock, which is kind of hard to get down. Loved this hike! Took 80 minutes up and 70 minutes down. Two navigation notes: at the first landing (above the lake), go left. And up at the river go left (over the bridge).",
197,2018-10-28,[''],"Love!!!! Going up, it didn't get hard until the last 3/4 of a mile when it gets steep. It took me just under 2 hours to get up and I didn't take a real break until I got to that steep part. Trek poles really helped save my knees coming down.",
198,2018-10-24,[''],"More of a moderate hike, comparatively.  beautiful all the way up, great changes in scenery, good workout, easy to run up&down (other than the last mile), and good anytime of the year!",
199,2018-10-22,[''],My favorite hike ever,
200,2018-10-22,['hiking'],"beautiful the entire way up. the landscape changes when you reach the lake and again when you start heading up the canyon. the leaves are stunning this time of year, and there was even a little snow. the falls were gorgeous (also had some snow and ice), absolutely worth it. I'd definitely be willing to do this one again. 

the last mile is quite steep, more so than the stretch leading up to the lake. it was such a good leg workout. ;) you're looking at over 1000 ft elevation gain the last mile, so be prepared for that.",
